Ticket #,Symbol,Volume,Open,Close,B/S,Sold,Bought,Gross P/L,Rollover,Net P/L,Created By
19971811,GBP/CAD,1000,8/6/15 6:34 PM,8/7/15 6:36 PM,B,2.03098,2.03755,-3.23,0.0,-3.23,7510123597
19971828,EUR/AUD,1000,8/6/15 6:36 PM,8/7/15 6:38 PM,B,1.48041,1.48671,-3.01,-0.06,-3.07,7510123597
19983684,EUR/AUD,2000,8/6/15 6:36 PM,8/11/15 6:36 PM,B,1.51201,1.48671,23.69,-0.36,23.33,7510123597
19983554,GBP/USD,1000,8/7/15 6:28 PM,8/10/15 7:53 PM,S,1.54813,1.55956,-7.33,-0.01,-7.34,7510123597
19983573,USD/JPY,1000,8/7/15 6:29 PM,8/11/15 6:26 PM,B,125.057,124.185,4.48,0.01,4.49,7510123597
19983576,AUD/USD,1000,8/7/15 6:30 PM,8/11/15 6:29 PM,B,0.72908,0.74072,-7.47,0.04,-7.43,7510123597
19983585,NZD/USD,1000,8/7/15 6:32 PM,8/14/15 7:00 PM,S,0.66038,0.65434,3.86,-0.34,3.52,7510123597
19983593,GBP/JPY,1000,8/7/15 6:34 PM,8/10/15 8:02 PM,S,192.201,194.41,-11.36,-0.02,-11.38,7510123597
19983608,GBP/CAD,1000,8/7/15 6:37 PM,8/11/15 6:35 PM,B,2.04448,2.03139,6.4,0.0,6.4,7510123597
19983613,EUR/AUD,1000,8/7/15 6:38 PM,8/10/15 8:08 PM,S,1.48039,1.48732,-3.29,0.03,-3.26,7510123597
19983617,GBP/AUD,1000,8/7/15 6:40 PM,8/10/15 8:11 PM,S,2.08909,2.10492,-7.52,0.03,-7.49,7510123597
19997630,GBP/USD,1000,8/10/15 7:53 PM,8/24/15 7:18 PM,B,1.57531,1.55955,10.0,0.12,10.12,7510123597
19997637,USD/CAD,1000,8/10/15 7:55 PM,8/11/15 6:27 PM,B,1.31293,1.30103,5.82,-0.01,5.81,7510123597
19997657,EUR/JPY,1000,8/10/15 8:00 PM,8/11/15 6:31 PM,B,137.941,137.319,3.19,0.0,3.19,7510123597
19997737,GBP/AUD,1000,8/10/15 8:12 PM,8/11/15 6:37 PM,S,2.1046,2.13592,-14.66,0.03,-14.63,7510123597
20010834,USD/JPY,1000,8/11/15 6:27 PM,8/12/15 8:22 PM,B,124.168,125.069,-4.65,0.01,-4.64,7510123597
20066608,USD/JPY,4000,8/11/15 6:27 PM,8/14/15 6:58 PM,B,124.25,125.069,-16.85,0.05,-16.8,7510123597
20010842,USD/CAD,1000,8/11/15 6:27 PM,8/12/15 8:24 PM,B,1.29806,1.31304,-7.39,-0.01,-7.4,7510123597
20010884,EUR/JPY,2000,8/11/15 6:31 PM,8/12/15 8:30 PM,B,138.714,137.962,7.75,-0.01,7.74,7510123597
20010899,GBP/CAD,1000,8/11/15 6:35 PM,8/12/15 8:35 PM,B,2.02755,2.04482,-8.52,0.0,-8.52,7510123597
20010909,EUR/AUD,2000,8/11/15 6:36 PM,8/14/15 7:11 PM,B,1.50671,1.51224,-5.21,-0.61,-5.82,7510123597
20090643,EUR/AUD,1000,8/11/15 6:36 PM,8/17/15 6:44 PM,B,1.49975,1.51224,-5.91,-0.36,-6.27,7510123597
20066496,EUR/USD,1000,8/12/15 8:21 PM,8/17/15 6:37 PM,B,1.10797,1.11663,-5.55,-0.05,-5.6,7510123597
20066510,USD/JPY,1000,8/12/15 8:22 PM,8/19/15 8:23 PM,B,123.729,124.182,-2.33,0.01,-2.32,7510123597
20066522,USD/CAD,1000,8/12/15 8:25 PM,8/13/15 7:48 PM,B,1.3067,1.29831,4.11,-0.02,4.09,7510123597
20066526,AUD/USD,1000,8/12/15 8:27 PM,8/24/15 7:20 PM,S,0.73775,0.71916,11.8,-0.42,11.38,7510123597
20066554,EUR/JPY,2000,8/12/15 8:30 PM,8/14/15 7:01 PM,B,138.125,138.737,-6.3,-0.03,-6.33,7510123597
20090634,EUR/JPY,1000,8/12/15 8:30 PM,8/17/15 6:39 PM,B,137.755,138.737,-5.06,-0.01,-5.07,7510123597
20066573,GBP/JPY,1000,8/12/15 8:34 PM,8/14/15 7:03 PM,B,194.392,194.013,1.95,0.04,1.99,7510123597
20066579,GBP/CAD,1000,8/12/15 8:35 PM,8/13/15 7:58 PM,B,2.04071,2.02795,6.25,0.01,6.26,7510123597
20066592,GBP/AUD,1000,8/12/15 8:37 PM,8/21/15 6:52 PM,B,2.1412,2.11611,11.72,-0.66,11.06,7510123597
20079475,USD/CAD,1000,8/13/15 7:48 PM,8/21/15 6:44 PM,B,1.31586,1.30688,4.35,-0.07,4.28,7510123597
20079500,EUR/CAD,3000,8/13/15 7:55 PM,8/14/15 7:06 PM,B,1.45318,1.45573,-3.74,-0.05,-3.79,7510123597
20090637,EUR/CAD,1000,8/13/15 7:55 PM,8/17/15 6:42 PM,B,1.44811,1.45573,-3.74,-0.04,-3.78,7510123597
20079510,GBP/CAD,1000,8/13/15 7:58 PM,8/21/15 6:51 PM,B,2.06591,2.04105,12.03,-0.01,12.02,7510123597
20104222,EUR/USD,1000,8/17/15 6:37 PM,8/18/15 6:57 PM,B,1.10255,1.10811,-3.55,-0.01,-3.56,7510123597
20104233,NZD/USD,1000,8/17/15 6:38 PM,8/19/15 8:25 PM,S,0.65795,0.6621,-2.64,-0.1,-2.74,7510123597
20104238,EUR/JPY,1000,8/17/15 6:39 PM,8/18/15 7:09 PM,B,137.177,137.782,-3.11,0.0,-3.11,7510123597
20104244,GBP/JPY,1000,8/17/15 6:40 PM,8/20/15 6:13 PM,B,193.513,193.991,-2.47,0.04,-2.43,7510123597
20104257,EUR/CAD,1000,8/17/15 6:42 PM,8/18/15 7:14 PM,B,1.44029,1.44839,-3.96,-0.02,-3.98,7510123597
20104267,EUR/AUD,1000,8/17/15 6:44 PM,8/20/15 6:15 PM,B,1.5244,1.50004,11.41,-0.3,11.11,7510123597
20116871,EUR/USD,1000,8/18/15 6:57 PM,8/20/15 6:10 PM,B,1.11991,1.10268,10.99,-0.04,10.95,7510123597
20116915,EUR/JPY,1000,8/18/15 7:09 PM,8/21/15 6:46 PM,B,138.758,137.199,8.13,-0.04,8.09,7510123597
20116954,EUR/CAD,1000,8/18/15 7:14 PM,8/20/15 6:14 PM,B,1.46702,1.44058,12.87,-0.07,12.8,7510123597
20117014,GBP/AUD,1000,8/18/15 7:18 PM,8/21/15 6:52 PM,B,2.14115,2.13456,3.08,-0.3,2.78,7510123597
20133163,EUR/USD,1000,8/19/15 8:22 PM,8/20/15 6:10 PM,B,1.11986,1.11292,4.43,-0.03,4.4,7510123597
20133168,GBP/USD,1000,8/19/15 8:22 PM,8/24/15 7:18 PM,B,1.57531,1.56914,3.92,0.04,3.96,7510123597
20133196,USD/JPY,1000,8/19/15 8:23 PM,8/21/15 6:44 PM,S,123.731,122.179,8.09,-0.03,8.06,7510123597
20133211,NZD/USD,1000,8/19/15 8:25 PM,8/21/15 6:46 PM,B,0.66892,0.66197,4.43,0.09,4.52,7510123597
20133217,EUR/CAD,1000,8/19/15 8:26 PM,8/20/15 6:14 PM,B,1.46703,1.45772,4.53,-0.05,4.48,7510123597
20133226,GBP/CAD,1000,8/19/15 8:27 PM,8/21/15 6:51 PM,B,2.06592,2.0555,5.04,-0.01,5.03,7510123597
20133234,EUR/AUD,1000,8/19/15 8:27 PM,8/20/15 6:15 PM,B,1.52439,1.51247,5.58,-0.18,5.4,7510123597
20148374,EUR/USD,1000,8/20/15 6:10 PM,8/21/15 6:42 PM,B,1.13609,1.12001,10.24,-0.01,10.23,7510123597
20148386,EUR/JPY,1000,8/20/15 6:12 PM,8/21/15 6:46 PM,B,138.753,138.201,2.88,-0.01,2.87,7510123597
20148419,GBP/JPY,1000,8/20/15 6:13 PM,8/21/15 6:49 PM,B,191.785,193.54,-9.15,0.01,-9.14,7510123597
20148432,EUR/CAD,1000,8/20/15 6:14 PM,8/21/15 6:50 PM,B,1.49478,1.46735,13.28,-0.02,13.26,7510123597
20148462,EUR/AUD,1000,8/20/15 6:15 PM,8/21/15 6:52 PM,B,1.54962,1.52464,11.67,-0.06,11.61,7510123597
20164528,EUR/USD,1000,8/21/15 6:42 PM,8/24/15 7:16 PM,B,1.15782,1.13621,13.72,-0.01,13.71,7510123597
20164537,USD/JPY,1000,8/21/15 6:44 PM,8/24/15 7:19 PM,S,122.187,118.874,17.69,-0.01,17.68,7510123597
20164539,USD/CAD,1000,8/21/15 6:44 PM,8/28/15 7:03 PM,B,1.32205,1.31596,2.99,-0.06,2.93,7510123597
20164550,NZD/USD,1000,8/21/15 6:46 PM,8/24/15 7:20 PM,B,0.65233,0.66914,-10.67,0.02,-10.65,7510123597
20164553,EUR/JPY,1000,8/21/15 6:47 PM,8/24/15 7:21 PM,B,137.761,138.755,-5.3,-0.01,-5.31,7510123597
20164575,GBP/JPY,1000,8/21/15 6:49 PM,8/24/15 7:21 PM,S,191.79,187.514,22.8,-0.02,22.78,7510123597
20164581,EUR/CAD,1000,8/21/15 6:50 PM,8/24/15 7:22 PM,B,1.53208,1.49518,17.7,-0.02,17.68,7510123597
20164588,GBP/CAD,1000,8/21/15 6:51 PM,8/24/15 7:23 PM,B,2.08423,2.06644,8.54,0.0,8.54,7510123597
20164607,EUR/AUD,1000,8/21/15 6:52 PM,8/24/15 7:23 PM,B,1.60862,1.54998,26.77,-0.06,26.71,7510123597
20164612,GBP/AUD,1000,8/21/15 6:52 PM,8/24/15 7:24 PM,B,2.18978,2.14148,22.06,-0.06,22.0,7510123597
20192838,EUR/USD,1000,8/24/15 7:16 PM,8/25/15 7:04 PM,B,1.14356,1.15795,-9.17,-0.01,-9.18,7510123597
20192872,GBP/USD,1000,8/24/15 7:18 PM,8/25/15 7:06 PM,B,1.569,1.57547,-4.12,0.01,-4.11,7510123597
20192877,USD/JPY,1000,8/24/15 7:19 PM,8/25/15 7:07 PM,S,118.826,119.647,-4.37,-0.01,-4.38,7510123597
20192904,AUD/USD,1000,8/24/15 7:20 PM,8/28/15 7:03 PM,S,0.71909,0.71638,1.76,-0.18,1.58,7510123597
20192931,NZD/USD,1000,8/24/15 7:20 PM,8/28/15 7:03 PM,S,0.65229,0.64601,4.08,-0.29,3.79,7510123597
20192944,EUR/JPY,1000,8/24/15 7:21 PM,8/25/15 7:12 PM,B,136.813,137.761,-5.05,-0.01,-5.06,7510123597
20192962,GBP/JPY,1000,8/24/15 7:22 PM,8/25/15 7:14 PM,S,187.456,187.723,-1.42,-0.02,-1.44,7510123597
20192978,EUR/CAD,1000,8/24/15 7:22 PM,8/25/15 7:20 PM,B,1.52392,1.53231,-4.01,-0.02,-4.03,7510123597
20192987,GBP/CAD,1000,8/24/15 7:23 PM,8/26/15 5:33 PM,B,2.0617,2.08481,-11.21,0.0,-11.21,7510123597
20192996,EUR/AUD,1000,8/24/15 7:23 PM,8/25/15 7:21 PM,B,1.59465,1.60917,-6.63,-0.06,-6.69,7510123597
20193002,GBP/AUD,1000,8/24/15 7:24 PM,8/27/15 7:27 PM,B,2.14921,2.19047,-19.2,-0.35,-19.55,7510123597
20217478,EUR/USD,1000,8/25/15 7:04 PM,8/27/15 6:41 PM,S,1.14346,1.12481,12.11,0.03,12.14,7510123597
20217503,GBP/USD,1000,8/25/15 7:06 PM,8/26/15 5:16 PM,B,1.54811,1.56916,-13.6,0.01,-13.59,7510123597
20217516,USD/JPY,1000,8/25/15 7:07 PM,8/26/15 5:18 PM,B,119.168,119.644,-2.58,0.0,-2.58,7510123597
20217526,USD/CAD,1000,8/25/15 7:09 PM,8/27/15 6:56 PM,B,1.32183,1.33324,-5.6,-0.03,-5.63,7510123597
20217586,EUR/JPY,1000,8/25/15 7:12 PM,8/28/15 7:03 PM,S,136.823,135.879,5.05,0.01,5.06,7510123597
20217605,GBP/JPY,1000,8/25/15 7:14 PM,8/26/15 5:30 PM,B,184.28,187.733,-18.74,0.01,-18.73,7510123597
20217694,EUR/CAD,1000,8/25/15 7:20 PM,8/28/15 7:03 PM,S,1.52403,1.48073,21.27,0.04,21.31,7510123597
20217716,EUR/AUD,1000,8/25/15 7:21 PM,8/26/15 5:34 PM,S,1.59475,1.61019,-7.06,0.03,-7.03,7510123597
20237062,GBP/USD,1000,8/26/15 5:16 PM,8/28/15 7:03 PM,S,1.54802,1.53947,5.55,-0.05,5.5,7510123597
20237123,USD/JPY,1000,8/26/15 5:18 PM,8/28/15 7:03 PM,B,121.325,119.181,11.48,0.01,11.49,7510123597
20237190,AUD/USD,1000,8/26/15 5:24 PM,8/27/15 7:02 PM,S,0.70732,0.71655,-5.99,-0.09,-6.08,7510123597
20237200,NZD/USD,1000,8/26/15 5:25 PM,8/28/15 7:03 PM,S,0.64134,0.64601,-3.03,-0.19,-3.22,7510123597
20237232,EUR/JPY,1000,8/26/15 5:28 PM,8/28/15 7:03 PM,S,135.684,135.879,-1.04,0.01,-1.03,7510123597
20237256,GBP/JPY,1000,8/26/15 5:30 PM,8/27/15 7:22 PM,S,184.302,186.313,-10.79,-0.07,-10.86,7510123597
20237298,GBP/CAD,1000,8/26/15 5:33 PM,8/27/15 7:25 PM,B,2.0369,2.06204,-12.34,0.0,-12.34,7510123597
20237321,EUR/AUD,1000,8/26/15 5:34 PM,8/28/15 7:03 PM,S,1.61007,1.5635,21.67,0.11,21.78,7510123597
20254728,EUR/USD,1000,8/27/15 6:41 PM,8/27/15 6:53 PM,B,1.12396,1.12484,-0.57,0.0,-0.57,7510123597
20254759,GBP/USD,1000,8/27/15 6:42 PM,8/28/15 7:03 PM,S,1.53996,1.53947,0.32,-0.01,0.31,7510123597
20254823,USD/JPY,1000,8/27/15 6:51 PM,8/28/15 7:03 PM,B,121.325,121.032,1.57,0.0,1.57,7510123597
20254836,EUR/USD,2000,8/27/15 6:53 PM,8/28/15 7:03 PM,S,1.124,1.11987,5.37,0.01,5.38,7510123597
20255111,GBP/JPY,1000,8/27/15 7:22 PM,8/28/15 7:03 PM,B,186.758,186.306,2.42,0.01,2.43,7510123597
20255117,EUR/CAD,1000,8/27/15 7:23 PM,8/28/15 7:03 PM,S,1.48733,1.48073,3.24,0.01,3.25,7510123597
20255131,GBP/CAD,1000,8/27/15 7:25 PM,8/28/15 7:03 PM,S,2.037,2.03558,0.7,0.0,0.7,7510123597
20255147,EUR/AUD,1000,8/27/15 7:26 PM,8/28/15 7:03 PM,S,1.56775,1.5635,1.98,0.03,2.01,7510123597
20255185,GBP/AUD,1000,8/27/15 7:27 PM,8/28/15 7:03 PM,B,2.14901,2.14974,-0.34,-0.06,-0.4,7510123597
20269784,EUR/USD,1000,8/28/15 7:04 PM,9/3/15 7:49 PM,B,1.11176,1.11981,-5.28,-0.08,-5.36,7510123597
20269785,GBP/USD,1000,8/28/15 7:04 PM,9/1/15 8:05 PM,B,1.53132,1.53947,-5.32,0.0,-5.32,7510123597
20269786,USD/JPY,1000,8/28/15 7:04 PM,9/1/15 8:07 PM,B,119.785,121.345,-8.5,0.0,-8.5,7510123597
20269788,USD/CAD,1000,8/28/15 7:05 PM,9/4/15 1:55 PM,B,1.32224,1.32211,0.06,-0.06,0.0,7510123597
20269790,AUD/USD,1000,8/28/15 7:05 PM,9/1/15 8:08 PM,B,0.70282,0.71637,-8.85,0.04,-8.81,7510123597
20269791,NZD/USD,1000,8/28/15 7:05 PM,8/31/15 6:41 PM,B,0.63535,0.64596,-6.91,0.02,-6.89,7510123597
20269792,EUR/JPY,1000,8/28/15 7:05 PM,9/4/15 1:55 PM,B,132.489,135.861,-18.64,-0.07,-18.71,7510123597
20269793,GBP/JPY,1000,8/28/15 7:05 PM,9/1/15 8:10 PM,B,183.43,186.823,-18.5,0.01,-18.49,7510123597
20269794,EUR/CAD,1000,8/28/15 7:05 PM,9/3/15 7:52 PM,B,1.4669,1.48008,-6.55,-0.13,-6.68,7510123597
20269795,GBP/CAD,1000,8/28/15 7:06 PM,8/31/15 6:45 PM,B,2.02503,2.0351,-4.97,0.0,-4.97,7510123597
20269798,EUR/AUD,1000,8/28/15 7:06 PM,9/1/15 8:11 PM,B,1.60602,1.56327,19.62,-0.12,19.5,7510123597
20269801,GBP/AUD,1000,8/28/15 7:06 PM,9/3/15 7:55 PM,B,2.17426,2.14941,11.43,-0.35,11.08,7510123597
20281906,NZD/USD,1000,8/31/15 6:41 PM,9/4/15 1:55 PM,B,0.63284,0.6356,-1.81,0.14,-1.67,7510123597
20281923,GBP/CAD,1000,8/31/15 6:45 PM,9/3/15 7:53 PM,B,2.01327,2.0255,-6.07,0.0,-6.07,7510123597
20281938,EUR/AUD,1000,8/31/15 6:47 PM,9/1/15 8:12 PM,B,1.60594,1.57624,13.63,-0.06,13.57,7510123597
20301404,EUR/USD,1000,9/1/15 8:03 PM,9/4/15 1:55 PM,B,1.11427,1.12976,-10.18,-0.07,-10.25,7510123597
20301427,GBP/USD,1000,9/1/15 8:05 PM,9/4/15 1:55 PM,B,1.52138,1.53164,-6.74,0.01,-6.73,7510123597
20301446,USD/JPY,1000,9/1/15 8:07 PM,9/4/15 1:55 PM,B,118.898,119.8,-4.99,0.01,-4.98,7510123597
20301454,AUD/USD,1000,9/1/15 8:09 PM,9/4/15 1:55 PM,B,0.69408,0.70302,-5.88,0.1,-5.78,7510123597
20301464,GBP/JPY,1000,9/1/15 8:10 PM,9/4/15 1:55 PM,B,180.892,183.453,-14.16,0.05,-14.11,7510123597
20301472,EUR/CAD,1000,9/1/15 8:11 PM,9/4/15 1:55 PM,B,1.47366,1.49249,-9.36,-0.11,-9.47,7510123597
20301475,EUR/AUD,1000,9/1/15 8:12 PM,9/4/15 1:55 PM,B,1.60515,1.60612,-0.44,-0.37,-0.81,7510123597
20301481,GBP/AUD,1000,9/1/15 8:12 PM,9/4/15 1:55 PM,B,2.19158,2.17843,6.0,-0.35,5.65,7510123597
20330284,GBP/CAD,1000,9/3/15 7:54 PM,9/4/15 1:55 PM,B,2.01168,2.01405,-1.18,0.0,-1.18,7510123597
20373813,EUR/USD,1000,9/9/15 7:49 AM,9/14/15 7:24 AM,B,1.13499,1.11485,13.04,-0.06,12.98,7510123597
20373858,GBP/USD,1000,9/9/15 7:53 AM,9/14/15 7:24 AM,B,1.54467,1.53786,4.41,0.01,4.42,7510123597
20373875,USD/JPY,1000,9/9/15 7:54 AM,9/14/15 7:24 AM,B,120.252,120.519,-1.44,0.01,-1.43,7510123597
20373895,USD/CAD,1000,9/9/15 7:55 AM,9/14/15 7:24 AM,B,1.32438,1.32024,2.02,-0.04,1.98,7510123597
20373905,AUD/USD,1000,9/9/15 7:55 AM,9/14/15 7:24 AM,B,0.70676,0.7052,1.01,0.09,1.1,7510123597
20373973,NZD/USD,1000,9/9/15 8:00 AM,9/14/15 7:24 AM,B,0.63131,0.63736,-3.92,0.1,-3.82,7510123597
20373988,EUR/JPY,1000,9/9/15 8:00 AM,9/14/15 7:24 AM,B,136.489,134.504,10.69,-0.01,10.68,7510123597
20374034,GBP/JPY,1000,9/9/15 8:01 AM,9/9/15 8:04 AM,S,185.324,185.459,-0.73,0.0,-0.73,7510123597
20374039,EUR/CAD,1000,9/9/15 8:02 AM,9/9/15 8:04 AM,S,1.4733,1.47405,-0.37,0.0,-0.37,7510123597
20374048,EUR/AUD,1000,9/9/15 8:02 AM,9/9/15 8:04 AM,S,1.5846,1.58498,-0.17,0.0,-0.17,7510123597
20374056,GBP/CAD,1000,9/9/15 8:02 AM,9/9/15 8:05 AM,S,2.03095,2.03124,-0.14,0.0,-0.14,7510123597
20374058,GBP/AUD,1000,9/9/15 8:03 AM,9/14/15 7:24 AM,B,2.18525,2.18385,0.64,-0.31,0.33,7510123597
20374081,GBP/JPY,1000,9/9/15 8:04 AM,9/14/15 7:24 AM,B,185.757,185.502,1.37,0.05,1.42,7510123597
20374092,EUR/CAD,1000,9/9/15 8:04 AM,9/14/15 7:24 AM,B,1.50321,1.4741,14.23,-0.09,14.14,7510123597
20374095,EUR/AUD,1000,9/9/15 8:05 AM,9/14/15 7:24 AM,B,1.60565,1.58479,9.55,-0.31,9.24,7510123597
20374099,GBP/CAD,1000,9/9/15 8:05 AM,9/14/15 7:24 AM,B,2.04581,2.03125,7.12,0.01,7.13,7510123597
20389329,EUR/CAD,1000,9/10/15 7:26 AM,9/11/15 7:19 AM,B,1.49428,1.48672,3.7,-0.02,3.68,7510123597
20405105,EUR/CAD,1000,9/10/15 7:26 AM,9/14/15 7:24 AM,B,1.50321,1.48672,8.06,-0.04,8.02,7510123597
20389353,EUR/AUD,1000,9/10/15 7:28 AM,9/11/15 7:38 AM,B,1.59777,1.60037,-1.19,-0.06,-1.25,7510123597
20405329,EUR/AUD,1000,9/10/15 7:28 AM,9/14/15 7:24 AM,B,1.60565,1.60037,2.42,-0.12,2.3,7510123597
20404898,EUR/USD,1000,9/11/15 7:02 AM,9/11/15 7:20 AM,B,1.12926,1.12957,-0.2,0.0,-0.2,7510123597
20405208,EUR/USD,1000,9/11/15 7:02 AM,9/11/15 8:30 AM,B,1.13058,1.12957,0.65,0.0,0.65,7510123597
20404969,EUR/JPY,1000,9/11/15 7:12 AM,9/14/15 7:24 AM,B,136.489,136.392,0.52,0.0,0.52,7510123597
20405005,GBP/JPY,1000,9/11/15 7:14 AM,9/14/15 7:24 AM,B,185.757,186.516,-4.09,0.01,-4.08,7510123597
20405149,GBP/CAD,1000,9/11/15 7:29 AM,9/14/15 7:24 AM,B,2.04581,2.04641,-0.29,0.0,-0.29,7510123597
20406316,EUR/USD,2000,9/11/15 8:31 AM,9/11/15 8:40 AM,B,1.13072,1.13036,0.47,0.0,0.47,7510123597
20406611,EUR/USD,15000,9/11/15 8:40 AM,9/11/15 5:01 PM,B,1.13401,1.1309,30.23,0.0,30.23,7510123597
20413447,EUR/USD,1000,9/11/15 5:02 PM,9/14/15 7:24 AM,B,1.13499,1.13441,0.38,-0.01,0.37,7510123597
20421637,EUR/USD,10000,9/14/15 8:26 AM,9/15/15 7:38 AM,B,1.13088,1.13453,-23.68,-0.13,-23.81,7510123597
20421775,GBP/CAD,7000,9/14/15 8:31 AM,9/15/15 7:25 AM,B,2.04453,2.04611,-5.41,0.01,-5.4,7510123597
20433935,GBP/JPY,15000,9/15/15 7:26 AM,9/17/15 5:43 AM,S,184.559,187.096,-203.4,-1.68,-205.08,7510123597
20434166,EUR/JPY,20000,9/15/15 7:39 AM,9/15/15 7:59 AM,S,135.316,135.126,20.61,0.0,20.61,7510123597
20447044,GBP/USD,7000,9/16/15 7:22 AM,9/16/15 3:02 PM,S,1.53433,1.54952,-68.62,0.0,-68.62,7510123597
20461424,GBP/JPY,1000,9/17/15 7:31 AM,9/17/15 7:42 AM,B,187.5,187.402,0.52,0.0,0.52,7510123597
20461620,GBP/JPY,1000,9/17/15 7:31 AM,9/21/15 7:05 AM,B,186.34,187.402,-5.7,0.05,-5.65,7510123597
20461433,EUR/AUD,1000,9/17/15 7:32 AM,9/17/15 7:42 AM,S,1.57163,1.57189,-0.12,0.0,-0.12,7510123597
20461619,EUR/AUD,1000,9/17/15 7:32 AM,9/21/15 7:05 AM,S,1.57163,1.57736,-2.64,0.06,-2.58,7510123597
20461454,GBP/AUD,1000,9/17/15 7:34 AM,9/17/15 7:42 AM,S,2.15643,2.15784,-0.65,0.0,-0.65,7510123597
20461618,GBP/AUD,1000,9/17/15 7:34 AM,9/21/15 7:05 AM,S,2.15643,2.1673,-5.02,0.06,-4.96,7510123597
20461514,EUR/CAD,1000,9/17/15 7:37 AM,9/17/15 7:42 AM,S,1.48867,1.48943,-0.37,0.0,-0.37,7510123597
20461616,EUR/CAD,1000,9/17/15 7:37 AM,9/21/15 7:05 AM,S,1.48867,1.49473,-2.95,0.02,-2.93,7510123597
20461540,USD/JPY,1000,9/17/15 7:41 AM,9/17/15 7:42 AM,B,120.827,120.856,-0.15,0.0,-0.15,7510123597
20461615,USD/JPY,1000,9/17/15 7:41 AM,9/17/15 8:22 PM,B,119.864,120.856,-5.3,0.0,-5.3,7510123597
20461598,USD/CAD,1000,9/17/15 7:47 AM,9/21/15 7:05 AM,S,1.31779,1.32136,-1.74,0.0,-1.74,7510123597
20462360,EUR/JPY,1000,9/17/15 8:31 AM,9/17/15 8:49 AM,B,136.822,136.717,0.56,0.0,0.56,7510123597
20462361,EUR/JPY,1000,9/17/15 8:32 AM,9/17/15 8:41 AM,S,136.702,136.865,-0.87,0.0,-0.87,7510123597
20462741,EUR/JPY,1000,9/17/15 8:48 AM,9/21/15 7:05 AM,S,136.825,135.638,6.37,-0.01,6.36,7510123597
20462743,EUR/JPY,1000,9/17/15 8:49 AM,9/21/15 7:05 AM,B,135.617,136.843,-6.58,0.0,-6.58,7510123597
20476264,GBP/USD,1000,9/18/15 6:03 AM,9/21/15 7:05 AM,B,1.55419,1.55729,-1.99,0.0,-1.99,7510123597
20476273,AUD/USD,1000,9/18/15 6:05 AM,9/21/15 7:05 AM,B,0.71712,0.71925,-1.37,0.02,-1.35,7510123597
20494384,EUR/USD,1000,9/21/15 7:05 AM,9/24/15 1:25 PM,B,1.12393,1.13134,-4.87,-0.06,-4.93,7510123597
20494387,EUR/USD,1000,9/21/15 7:06 AM,9/24/15 1:25 PM,S,1.13152,1.12407,4.9,0.04,4.94,7510123597
20494409,GBP/USD,1000,9/21/15 7:07 AM,9/24/15 1:25 PM,B,1.52083,1.55463,-22.22,0.01,-22.21,7510123597
20494410,GBP/USD,1000,9/21/15 7:07 AM,9/24/15 1:25 PM,S,1.55451,1.52097,22.05,-0.04,22.01,7510123597
20494416,USD/JPY,1000,9/21/15 7:08 AM,9/24/15 1:25 PM,B,119.565,119.914,-1.92,0.02,-1.9,7510123597
20494419,USD/JPY,1000,9/21/15 7:08 AM,9/24/15 1:25 PM,S,119.901,119.578,1.78,-0.06,1.72,7510123597
20494425,USD/CAD,1000,9/21/15 7:09 AM,9/24/15 1:25 PM,B,1.33821,1.32076,8.57,-0.02,8.55,7510123597
20494426,USD/CAD,1000,9/21/15 7:09 AM,9/24/15 1:25 PM,S,1.32063,1.3384,-8.73,0.0,-8.73,7510123597
20494431,AUD/USD,1000,9/21/15 7:09 AM,9/24/15 1:25 PM,B,0.69653,0.71717,-13.57,0.09,-13.48,7510123597
20494432,AUD/USD,1000,9/21/15 7:09 AM,9/24/15 1:25 PM,S,0.71693,0.69668,13.31,-0.19,13.12,7510123597
20494437,NZD/USD,1000,9/21/15 7:10 AM,9/24/15 1:25 PM,B,0.63004,0.63546,-3.56,0.1,-3.46,7510123597
20494438,NZD/USD,1000,9/21/15 7:10 AM,9/24/15 1:25 PM,S,0.63522,0.63025,3.27,-0.21,3.06,7510123597
20494451,EUR/JPY,1000,9/21/15 7:11 AM,9/24/15 1:25 PM,B,134.387,135.694,-7.19,0.01,-7.18,7510123597
20494455,EUR/JPY,1000,9/21/15 7:11 AM,9/24/15 1:25 PM,S,135.674,134.408,6.96,-0.08,6.88,7510123597
20494464,GBP/JPY,1000,9/21/15 7:12 AM,9/24/15 1:25 PM,B,181.843,186.356,-24.82,0.04,-24.78,7510123597
20494465,GBP/JPY,1000,9/21/15 7:12 AM,9/24/15 1:25 PM,S,186.335,181.866,24.57,-0.15,24.42,7510123597
20494512,EUR/CAD,1000,9/21/15 7:13 AM,9/24/15 1:25 PM,B,1.50414,1.49439,4.79,-0.11,4.68,7510123597
20494513,EUR/CAD,1000,9/21/15 7:13 AM,9/24/15 1:25 PM,S,1.49409,1.50436,-5.05,0.04,-5.01,7510123597
20494518,GBP/CAD,1000,9/21/15 7:14 AM,9/24/15 1:25 PM,B,2.0353,2.05258,-8.49,-0.02,-8.51,7510123597
20494519,GBP/CAD,1000,9/21/15 7:14 AM,9/24/15 1:25 PM,S,2.05232,2.03565,8.19,-0.03,8.16,7510123597
